origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2013,9,29,23,17.2,11.7,70.07,140.0,1.54,1.78,0.0,1019.5,16093.4,30/09/2013 0:00
EWR,2013,9,30,0,17.2,12.2,72.42,0.0,0.0,0.0,0.0,1019.6,16093.4,30/09/2013 1:00
EWR,2013,9,30,1,16.7,12.2,74.75,0.0,0.0,0.0,0.0,1019.3,16093.4,30/09/2013 2:00
EWR,2013,9,30,2,16.7,12.2,74.75,0.0,0.0,0.0,0.0,1019.3,16093.4,30/09/2013 3:00
EWR,2013,9,30,3,14.4,11.1,80.55,0.0,0.0,0.0,0.0,1019.1,16093.4,30/09/2013 4:00
EWR,2013,9,30,4,13.9,11.7,86.58,20.0,1.54,1.78,0.0,1018.6,16093.4,30/09/2013 5:00
EWR,2013,9,30,5,13.3,11.1,86.52,50.0,1.54,1.78,0.0,1019.0,16093.4,30/09/2013 6:00
EWR,2013,9,30,6,12.2,11.1,92.99,30.0,2.57,2.96,0.0,1018.7,16093.4,30/09/2013 7:00
EWR,2013,9,30,7,12.2,10.6,89.95,30.0,2.06,2.37,0.0,1018.2,16093.4,30/09/2013 8:00
EWR,2013,9,30,8,12.2,10.6,89.95,350.0,2.06,2.37,0.0,1018.1,16093.4,30/09/2013 9:00
EWR,2013,9,30,9,12.8,11.1,89.4,360.0,1.54,1.78,0.0,1018.3,16093.4,30/09/2013 10:00
EWR,2013,9,30,10,11.7,10.6,92.96,30.0,2.06,2.37,0.0,1018.7,16093.4,30/09/2013 11:00
EWR,2013,9,30,11,13.3,12.2,93.05,20.0,2.57,2.96,0.0,1018.7,16093.4,30/09/2013 12:00
EWR,2013,9,30,12,15.0,12.2,83.34,10.0,3.09,3.55,0.0,1018.8,16093.4,30/09/2013 13:00
EWR,2013,9,30,13,17.8,11.1,64.84,,1.54,1.78,0.0,1018.5,16093.4,30/09/2013 14:00
EWR,2013,9,30,14,19.4,10.0,54.51,50.0,1.54,1.78,0.0,1018.3,16093.4,30/09/2013 15:00
EWR,2013,9,30,15,21.7,9.4,45.43,330.0,1.54,1.78,0.0,1017.5,16093.4,30/09/2013 16:00
EWR,2013,9,30,16,22.8,9.4,42.48,,1.54,1.78,0.0,1016.8,16093.4,30/09/2013 17:00
EWR,2013,9,30,17,22.2,9.4,44.06,,1.54,1.78,0.0,1016.1,16093.4,30/09/2013 18:00
EWR,2013,9,30,18,22.2,8.3,40.9,90.0,2.57,2.96,0.0,1015.7,16093.4,30/09/2013 19:00
EWR,2013,9,30,19,22.2,10.6,47.75,150.0,3.6,4.14,0.0,1015.4,16093.4,30/09/2013 20:00
EWR,2013,9,30,20,22.2,11.1,49.36,140.0,3.09,3.55,0.0,1015.2,16093.4,30/09/2013 21:00
EWR,2013,9,30,21,21.1,11.7,54.94,170.0,2.57,2.96,0.0,1015.0,16093.4,30/09/2013 22:00
EWR,2013,9,30,22,20.0,11.7,58.8,150.0,2.57,2.96,0.0,1015.4,16093.4,30/09/2013 23:00
EWR,2013,9,30,23,18.9,12.2,65.07,160.0,2.06,2.37,0.0,1015.6,16093.4,1/10/2013 0:00
EWR,2013,10,1,0,18.3,12.8,70.28,170.0,1.54,1.78,0.0,1016.0,16093.4,1/10/2013 1:00
EWR,2013,10,1,1,17.2,12.8,75.33,190.0,1.54,1.78,0.0,1016.1,16093.4,1/10/2013 2:00
EWR,2013,10,1,2,16.7,12.2,74.75,230.0,4.12,4.74,0.0,1016.2,16093.4,1/10/2013 3:00
EWR,2013,10,1,3,15.6,11.7,77.59,240.0,2.57,2.96,0.0,1015.9,16093.4,1/10/2013 4:00
EWR,2013,10,1,4,15.0,12.2,83.34,230.0,3.6,4.14,0.0,1015.8,16093.4,1/10/2013 5:00
EWR,2013,10,1,5,14.4,12.2,86.63,230.0,3.6,4.14,0.0,1015.7,16093.4,1/10/2013 6:00
EWR,2013,10,1,6,14.4,11.7,83.82,240.0,2.06,2.37,0.0,1015.5,16093.4,1/10/2013 7:00
EWR,2013,10,1,7,13.9,11.1,83.21,210.0,1.54,1.78,0.0,1015.3,16093.4,1/10/2013 8:00
EWR,2013,10,1,8,13.3,11.1,86.52,200.0,1.54,1.78,0.0,1015.4,16093.4,1/10/2013 9:00
EWR,2013,10,1,9,11.7,10.0,89.31,210.0,2.06,2.37,0.0,1015.7,16093.4,1/10/2013 10:00
EWR,2013,10,1,10,12.8,11.1,89.4,200.0,2.06,2.37,0.0,1016.0,16093.4,1/10/2013 11:00
EWR,2013,10,1,11,13.9,11.7,86.58,200.0,2.06,2.37,0.0,1016.1,14484.06,1/10/2013 12:00
EWR,2013,10,1,12,17.2,11.7,70.07,0.0,0.0,0.0,0.0,1016.2,14484.06,1/10/2013 13:00
EWR,2013,10,1,13,20.6,12.2,58.56,0.0,0.0,0.0,0.0,1016.3,16093.4,1/10/2013 14:00
EWR,2013,10,1,14,23.3,12.2,49.66,0.0,0.0,0.0,0.0,1015.9,16093.4,1/10/2013 15:00
EWR,2013,10,1,15,25.6,11.1,40.23,0.0,0.0,0.0,0.0,1015.2,16093.4,1/10/2013 16:00
EWR,2013,10,1,16,26.7,11.1,37.69,0.0,0.0,0.0,0.0,1014.6,16093.4,1/10/2013 17:00
EWR,2013,10,1,17,27.2,11.7,38.08,0.0,0.0,0.0,0.0,1013.8,16093.4,1/10/2013 18:00
EWR,2013,10,1,18,27.8,12.2,38.0,280.0,3.6,4.14,0.0,1013.1,16093.4,1/10/2013 19:00
EWR,2013,10,1,19,27.8,13.3,40.84,290.0,2.57,2.96,0.0,1012.6,16093.4,1/10/2013 20:00
EWR,2013,10,1,20,27.2,13.3,42.3,270.0,6.17,7.1,0.0,1012.4,16093.4,1/10/2013 21:00
EWR,2013,10,1,21,25.6,14.4,49.94,260.0,3.6,4.14,0.0,1012.8,16093.4,1/10/2013 22:00
EWR,2013,10,1,22,24.4,14.4,53.65,230.0,2.57,2.96,0.0,1012.9,16093.4,1/10/2013 23:00
EWR,2013,10,1,23,23.3,15.0,59.58,260.0,3.09,3.55,0.0,1013.4,16093.4,2/10/2013 0:00
EWR,2013,10,2,0,22.2,15.0,63.7,280.0,3.09,3.55,0.0,1013.9,16093.4,2/10/2013 1:00
EWR,2013,10,2,1,21.7,14.4,63.18,270.0,3.6,4.14,0.0,1014.0,16093.4,2/10/2013 2:00
EWR,2013,10,2,2,20.6,13.9,65.44,270.0,3.09,3.55,0.0,1014.0,16093.4,2/10/2013 3:00
EWR,2013,10,2,3,19.4,13.3,67.79,250.0,2.57,2.96,0.0,1014.0,16093.4,2/10/2013 4:00
EWR,2013,10,2,4,17.2,12.8,75.33,240.0,1.54,1.78,0.0,1014.2,16093.4,2/10/2013 5:00
EWR,2013,10,2,5,16.1,12.8,80.78,220.0,1.54,1.78,0.0,1014.6,16093.4,2/10/2013 6:00
EWR,2013,10,2,6,16.1,12.2,77.66,210.0,1.54,1.78,0.0,1014.4,16093.4,2/10/2013 7:00
EWR,2013,10,2,7,16.1,12.8,80.78,200.0,1.54,1.78,0.0,1014.2,16093.4,2/10/2013 8:00
EWR,2013,10,2,8,14.4,12.2,86.63,0.0,0.0,0.0,0.0,1014.5,14484.06,2/10/2013 9:00
EWR,2013,10,2,9,16.1,12.2,77.66,240.0,1.54,1.78,0.0,1014.8,16093.4,2/10/2013 10:00
EWR,2013,10,2,10,15.0,11.7,80.64,250.0,2.06,2.37,0.0,1015.0,16093.4,2/10/2013 11:00
EWR,2013,10,2,11,16.7,13.3,80.34,220.0,3.09,3.55,0.0,1015.2,16093.4,2/10/2013 12:00
EWR,2013,10,2,12,20.0,13.3,65.31,230.0,3.6,4.14,0.0,1015.6,16093.4,2/10/2013 13:00
EWR,2013,10,2,13,22.8,13.9,57.2,260.0,3.09,3.55,0.0,1015.7,16093.4,2/10/2013 14:00
EWR,2013,10,2,14,24.4,14.4,53.65,270.0,5.14,5.92,0.0,1015.5,16093.4,2/10/2013 15:00
EWR,2013,10,2,15,26.7,14.4,46.79,300.0,5.14,5.92,0.0,1015.1,16093.4,2/10/2013 16:00
EWR,2013,10,2,16,27.8,13.9,42.47,270.0,6.17,7.1,0.0,1014.2,16093.4,2/10/2013 17:00
EWR,2013,10,2,17,28.3,15.0,44.29,260.0,5.66,6.51,0.0,1013.6,16093.4,2/10/2013 18:00
EWR,2013,10,2,18,29.4,15.0,41.55,250.0,4.63,5.33,0.0,1013.2,16093.4,2/10/2013 19:00
EWR,2013,10,2,19,29.4,14.4,39.97,300.0,5.66,6.51,0.0,1013.2,16093.4,2/10/2013 20:00
EWR,2013,10,2,20,29.4,15.0,41.55,270.0,6.17,7.1,0.0,1012.9,16093.4,2/10/2013 21:00
EWR,2013,10,2,21,28.3,15.6,46.03,260.0,4.63,5.33,0.0,1013.0,16093.4,2/10/2013 22:00
EWR,2013,10,2,22,27.8,15.6,47.39,270.0,4.12,4.74,0.0,1013.5,16093.4,2/10/2013 23:00
EWR,2013,10,2,23,26.1,15.6,52.37,260.0,4.12,4.74,0.0,1014.2,16093.4,3/10/2013 0:00
EWR,2013,10,3,0,25.0,16.1,57.73,280.0,3.6,4.14,0.0,1015.0,16093.4,3/10/2013 1:00
EWR,2013,10,3,1,24.4,16.1,59.84,310.0,3.6,4.14,0.0,1015.4,16093.4,3/10/2013 2:00
EWR,2013,10,3,2,23.3,15.6,61.92,,2.57,2.96,0.0,1015.9,16093.4,3/10/2013 3:00
EWR,2013,10,3,3,22.8,15.6,63.83,270.0,1.54,1.78,0.0,1016.4,16093.4,3/10/2013 4:00
EWR,2013,10,3,4,21.1,15.6,70.81,290.0,1.54,1.78,0.0,1016.8,16093.4,3/10/2013 5:00
EWR,2013,10,3,5,21.1,15.6,70.81,270.0,2.06,2.37,0.0,1017.2,16093.4,3/10/2013 6:00
EWR,2013,10,3,6,18.9,15.0,78.08,300.0,2.06,2.37,0.0,1017.2,16093.4,3/10/2013 7:00
EWR,2013,10,3,7,18.9,14.4,75.12,280.0,2.57,2.96,0.0,1017.7,16093.4,3/10/2013 8:00
EWR,2013,10,3,8,17.8,14.4,80.49,0.0,0.0,0.0,0.0,1017.9,16093.4,3/10/2013 9:00
EWR,2013,10,3,9,17.2,14.4,83.6,280.0,2.06,2.37,0.0,1018.5,16093.4,3/10/2013 10:00
EWR,2013,10,3,10,17.2,12.8,75.33,30.0,1.54,1.78,0.0,1018.9,16093.4,3/10/2013 11:00
EWR,2013,10,3,11,18.3,13.3,72.62,20.0,2.57,2.96,0.0,1019.3,16093.4,3/10/2013 12:00
EWR,2013,10,3,12,20.0,13.3,65.31,30.0,2.06,2.37,0.0,1020.0,16093.4,3/10/2013 13:00
EWR,2013,10,3,13,21.7,12.2,54.73,0.0,0.0,0.0,0.0,1020.2,16093.4,3/10/2013 14:00
EWR,2013,10,3,14,23.3,12.2,49.66,0.0,0.0,0.0,0.0,1019.9,16093.4,3/10/2013 15:00
EWR,2013,10,3,15,24.4,11.7,44.97,0.0,0.0,0.0,0.0,1019.5,16093.4,3/10/2013 16:00
EWR,2013,10,3,16,26.1,10.6,37.78,0.0,0.0,0.0,0.0,1018.9,16093.4,3/10/2013 17:00
EWR,2013,10,3,17,26.7,7.8,30.19,260.0,3.6,4.14,0.0,1018.2,16093.4,3/10/2013 18:00
EWR,2013,10,3,18,26.7,8.3,31.24,280.0,2.57,2.96,0.0,1017.8,16093.4,3/10/2013 19:00
EWR,2013,10,3,19,26.7,8.9,32.53,230.0,1.54,1.78,0.0,1017.5,16093.4,3/10/2013 20:00
EWR,2013,10,3,20,24.4,13.3,49.95,160.0,3.09,3.55,0.0,1017.3,16093.4,3/10/2013 21:00
EWR,2013,10,3,21,23.9,13.9,53.52,170.0,2.06,2.37,0.0,1017.6,16093.4,3/10/2013 22:00
EWR,2013,10,3,22,22.8,14.4,59.08,160.0,2.06,2.37,0.0,1017.7,16093.4,3/10/2013 23:00
EWR,2013,10,3,23,22.2,14.4,61.28,180.0,2.06,2.37,0.0,1017.8,16093.4,4/10/2013 0:00
EWR,2013,10,4,0,21.7,14.4,63.18,170.0,2.06,2.37,0.0,1018.1,16093.4,4/10/2013 1:00
EWR,2013,10,4,1,21.1,13.9,63.45,180.0,2.06,2.37,0.0,1018.2,16093.4,4/10/2013 2:00
EWR,2013,10,4,2,20.6,13.3,62.93,190.0,1.54,1.78,0.0,1018.5,16093.4,4/10/2013 3:00
EWR,2013,10,4,3,18.9,12.8,67.69,210.0,2.57,2.96,0.0,1018.4,16093.4,4/10/2013 4:00
EWR,2013,10,4,4,19.4,13.3,67.79,190.0,2.57,2.96,0.0,1017.8,16093.4,4/10/2013 5:00
EWR,2013,10,4,5,20.0,13.3,65.31,0.0,0.0,0.0,0.0,1017.9,16093.4,4/10/2013 6:00
EWR,2013,10,4,6,18.9,13.3,69.94,0.0,0.0,0.0,0.0,1017.5,16093.4,4/10/2013 7:00
EWR,2013,10,4,7,18.9,13.9,72.72,0.0,0.0,0.0,0.0,1017.3,16093.4,4/10/2013 8:00
EWR,2013,10,4,8,18.3,13.9,75.51,0.0,0.0,0.0,0.0,1017.5,16093.4,4/10/2013 9:00
EWR,2013,10,4,9,18.3,13.9,75.51,230.0,2.06,2.37,0.0,1017.5,16093.4,4/10/2013 10:00
EWR,2013,10,4,10,17.8,14.4,80.49,0.0,0.0,0.0,0.0,1017.6,16093.4,4/10/2013 11:00
EWR,2013,10,4,11,18.3,15.0,81.07,210.0,3.09,3.55,0.0,1017.8,14484.06,4/10/2013 12:00
EWR,2013,10,4,12,21.1,16.1,73.11,220.0,1.54,1.78,0.0,1017.9,12874.72,4/10/2013 13:00
EWR,2013,10,4,13,23.3,17.2,68.57,220.0,1.54,1.78,0.0,1018.0,11265.38,4/10/2013 14:00
EWR,2013,10,4,14,25.6,17.8,62.05,,2.06,2.37,0.0,1017.5,14484.06,4/10/2013 15:00
EWR,2013,10,4,15,28.3,17.8,52.93,240.0,3.6,4.14,0.0,1016.9,16093.4,4/10/2013 16:00
EWR,2013,10,4,16,29.4,16.7,46.32,230.0,6.17,7.1,0.0,1016.3,16093.4,4/10/2013 17:00
EWR,2013,10,4,17,31.1,16.7,42.02,290.0,4.63,5.33,0.0,1015.2,16093.4,4/10/2013 18:00
EWR,2013,10,4,18,31.7,16.7,40.6,280.0,4.12,4.74,0.0,1014.9,16093.4,4/10/2013 19:00
EWR,2013,10,4,19,30.6,16.1,41.61,250.0,4.12,4.74,0.0,1014.6,16093.4,4/10/2013 20:00
EWR,2013,10,4,20,30.0,16.1,43.07,240.0,6.69,7.7,0.0,1014.7,16093.4,4/10/2013 21:00
EWR,2013,10,4,21,29.4,16.7,46.32,270.0,5.14,5.92,0.0,1014.8,16093.4,4/10/2013 22:00
EWR,2013,10,4,22,28.3,16.7,49.37,250.0,4.12,4.74,0.0,1015.2,16093.4,4/10/2013 23:00
EWR,2013,10,4,23,27.2,16.7,52.66,0.0,0.0,0.0,0.0,1015.4,16093.4,5/10/2013 0:00
EWR,2013,10,5,0,26.1,18.3,62.16,0.0,0.0,0.0,0.0,1015.9,16093.4,5/10/2013 1:00
EWR,2013,10,5,1,25.6,18.3,64.03,0.0,0.0,0.0,0.0,1016.2,16093.4,5/10/2013 2:00
EWR,2013,10,5,2,25.0,17.8,64.3,270.0,3.6,4.14,0.0,1016.1,16093.4,5/10/2013 3:00
EWR,2013,10,5,3,22.8,18.9,78.65,20.0,3.09,3.55,0.0,1016.2,16093.4,5/10/2013 4:00
EWR,2013,10,5,4,21.1,18.9,87.26,20.0,3.09,3.55,0.0,1016.8,14484.06,5/10/2013 5:00
EWR,2013,10,5,5,20.6,18.3,86.66,10.0,3.09,3.55,0.0,1017.0,16093.4,5/10/2013 6:00
EWR,2013,10,5,6,19.4,17.8,90.46,20.0,3.6,4.14,0.0,1016.9,14484.06,5/10/2013 7:00
EWR,2013,10,5,7,18.9,17.8,93.33,30.0,3.09,3.55,0.0,1017.1,12874.72,5/10/2013 8:00
EWR,2013,10,5,8,18.3,17.8,96.9,10.0,2.06,2.37,1.27,1017.4,14484.06,5/10/2013 9:00
EWR,2013,10,5,9,18.0,18.0,100.0,10.0,4.63,5.33,0.0,,14484.06,5/10/2013 10:00
EWR,2013,10,5,10,17.8,17.2,96.28,40.0,2.06,2.37,0.0,1017.7,14484.06,5/10/2013 11:00
EWR,2013,10,5,11,18.0,17.0,93.88,10.0,3.09,3.55,0.0,,11265.38,5/10/2013 12:00
EWR,2013,10,5,12,18.0,17.0,93.88,10.0,2.57,2.96,0.0,,11265.38,5/10/2013 13:00
EWR,2013,10,5,13,18.3,17.2,93.3,20.0,3.6,4.14,0.0,1019.4,11265.38,5/10/2013 14:00
EWR,2013,10,5,14,19.0,17.0,88.18,10.0,1.54,1.78,0.0,,11265.38,5/10/2013 15:00
EWR,2013,10,5,15,20.0,17.2,83.91,60.0,1.54,1.78,0.0,1018.9,11265.38,5/10/2013 16:00
EWR,2013,10,5,16,22.2,17.2,73.3,20.0,2.57,2.96,0.0,1018.5,12874.72,5/10/2013 17:00
EWR,2013,10,5,17,22.0,17.0,73.27,,1.54,1.78,0.0,,12874.72,5/10/2013 18:00
EWR,2013,10,5,18,23.9,17.2,66.13,,1.54,1.78,0.0,1017.1,16093.4,5/10/2013 19:00
EWR,2013,10,5,19,25.0,17.2,61.91,90.0,2.06,2.37,0.0,1017.0,14484.06,5/10/2013 20:00
EWR,2013,10,5,20,24.4,17.8,66.65,160.0,2.06,2.37,0.0,1017.1,14484.06,5/10/2013 21:00
EWR,2013,10,5,21,22.8,17.2,70.68,140.0,2.57,2.96,0.0,1017.2,12874.72,5/10/2013 22:00
EWR,2013,10,5,22,21.1,17.2,78.41,140.0,3.6,4.14,0.0,1017.6,11265.38,5/10/2013 23:00
EWR,2013,10,5,23,18.9,17.8,93.33,150.0,1.54,1.78,0.0,1017.7,11265.38,6/10/2013 0:00
EWR,2013,10,6,0,19.0,18.0,93.92,,2.06,2.37,0.0,,11265.38,6/10/2013 1:00
EWR,2013,10,6,1,19.4,17.8,90.46,140.0,2.57,2.96,0.0,1018.7,8046.7,6/10/2013 2:00
EWR,2013,10,6,2,18.3,17.8,96.9,150.0,3.6,4.14,0.0,1019.0,9656.04,6/10/2013 3:00
EWR,2013,10,6,3,18.3,17.8,96.9,120.0,2.57,2.96,0.0,1018.7,9656.04,6/10/2013 4:00
EWR,2013,10,6,4,18.3,17.8,96.9,140.0,3.09,3.55,0.0,1018.6,8046.7,6/10/2013 5:00
EWR,2013,10,6,5,18.3,17.8,96.9,160.0,3.09,3.55,0.0,1018.8,6437.36,6/10/2013 6:00
EWR,2013,10,6,6,18.3,17.8,96.9,110.0,2.06,2.37,0.0,1017.9,6437.36,6/10/2013 7:00
EWR,2013,10,6,7,18.0,18.0,100.0,100.0,2.57,2.96,0.0,,4828.02,6/10/2013 8:00
EWR,2013,10,6,8,19.0,18.0,93.92,100.0,2.06,2.37,0.0,,9656.04,6/10/2013 9:00
EWR,2013,10,6,9,18.9,17.8,93.33,,1.54,1.78,0.0,1018.4,6437.36,6/10/2013 10:00
EWR,2013,10,6,10,19.0,18.0,93.92,110.0,2.06,2.37,0.0,,4023.35,6/10/2013 11:00
EWR,2013,10,6,11,19.0,18.0,93.92,0.0,0.0,0.0,0.0,,4828.02,6/10/2013 12:00
EWR,2013,10,6,12,19.0,18.0,93.92,120.0,3.09,3.55,0.0,,4828.02,6/10/2013 13:00
EWR,2013,10,6,13,19.4,18.9,96.93,90.0,3.6,4.14,0.0,1019.1,3218.68,6/10/2013 14:00
EWR,2013,10,6,14,19.0,19.0,100.0,120.0,4.12,4.74,0.0,,4828.02,6/10/2013 15:00
EWR,2013,10,6,15,20.0,19.0,93.97,100.0,2.57,2.96,0.0,,4828.02,6/10/2013 16:00
EWR,2013,10,6,16,20.6,18.9,89.98,90.0,3.09,3.55,0.0,1018.7,4828.02,6/10/2013 17:00
EWR,2013,10,6,17,21.0,19.0,88.34,90.0,3.09,3.55,0.0,,3218.68,6/10/2013 18:00
EWR,2013,10,6,18,21.0,19.0,88.34,100.0,4.12,4.74,0.0,,4828.02,6/10/2013 19:00
EWR,2013,10,6,19,21.0,19.0,88.34,80.0,4.12,4.74,0.0,,6437.36,6/10/2013 20:00
EWR,2013,10,6,20,20.6,18.9,89.98,90.0,4.12,4.74,0.0,1017.5,6437.36,6/10/2013 21:00
EWR,2013,10,6,21,20.6,19.4,92.83,80.0,4.12,4.74,0.0,1017.5,8046.7,6/10/2013 22:00
EWR,2013,10,6,22,21.1,19.4,90.02,80.0,3.09,3.55,0.0,1017.6,9656.04,6/10/2013 23:00
EWR,2013,10,6,23,21.1,19.4,90.02,90.0,4.12,4.74,0.0,1017.7,8046.7,7/10/2013 0:00
EWR,2013,10,7,0,21.1,19.4,90.02,100.0,4.12,4.74,0.0,1017.5,8046.7,7/10/2013 1:00
EWR,2013,10,7,1,21.1,19.4,90.02,110.0,3.6,4.14,0.0,1017.4,8046.7,7/10/2013 2:00
EWR,2013,10,7,2,21.1,19.4,90.02,120.0,3.09,3.55,0.0,1017.2,8046.7,7/10/2013 3:00
EWR,2013,10,7,3,21.0,19.0,88.34,120.0,3.09,3.55,0.0,,9656.04,7/10/2013 4:00
EWR,2013,10,7,4,21.0,19.0,88.34,110.0,2.57,2.96,0.0,,8046.7,7/10/2013 5:00
EWR,2013,10,7,5,20.6,19.4,92.83,130.0,1.54,1.78,0.0,1016.1,9656.04,7/10/2013 6:00
EWR,2013,10,7,6,20.0,18.9,93.38,0.0,0.0,0.0,0.0,1015.6,11265.38,7/10/2013 7:00
EWR,2013,10,7,7,20.6,19.4,92.83,0.0,0.0,0.0,0.0,1014.9,11265.38,7/10/2013 8:00
EWR,2013,10,7,8,20.6,19.4,92.83,130.0,2.06,2.37,0.0,1014.5,11265.38,7/10/2013 9:00
EWR,2013,10,7,9,20.6,19.4,92.83,170.0,2.06,2.37,0.0,1014.3,11265.38,7/10/2013 10:00
EWR,2013,10,7,10,21.0,19.0,88.34,,1.54,1.78,0.0,,11265.38,7/10/2013 11:00
EWR,2013,10,7,11,21.7,20.0,90.06,150.0,3.6,4.14,0.0,1013.2,11265.38,7/10/2013 12:00
EWR,2013,10,7,12,22.2,20.0,87.35,140.0,4.63,5.33,0.0,1012.8,11265.38,7/10/2013 13:00
EWR,2013,10,7,13,23.0,20.0,83.21,150.0,3.6,4.14,0.0,,14484.06,7/10/2013 14:00
EWR,2013,10,7,14,23.0,20.0,83.21,150.0,5.66,6.51,0.0,,14484.06,7/10/2013 15:00
EWR,2013,10,7,15,23.0,20.0,83.21,170.0,5.14,5.92,0.25,,3218.68,7/10/2013 16:00
EWR,2013,10,7,16,23.0,21.0,88.51,170.0,5.14,5.92,0.0,,2816.34,7/10/2013 17:00
EWR,2013,10,7,17,24.0,22.0,88.59,180.0,5.66,6.51,0.0,,16093.4,7/10/2013 18:00
EWR,2013,10,7,18,26.1,20.0,69.11,190.0,11.32,13.02,0.0,1007.7,16093.4,7/10/2013 19:00
EWR,2013,10,7,19,27.0,20.0,65.54,200.0,10.29,11.84,0.0,,16093.4,7/10/2013 20:00
EWR,2013,10,7,20,19.0,18.0,93.92,220.0,6.17,7.1,0.25,,2414.01,7/10/2013 21:00
EWR,2013,10,7,21,19.0,18.0,93.92,210.0,6.69,7.7,0.0,,14484.06,7/10/2013 22:00
EWR,2013,10,7,22,17.0,15.0,88.0,270.0,6.69,7.7,0.0,,16093.4,7/10/2013 23:00
EWR,2013,10,7,23,16.7,13.9,83.54,240.0,2.57,2.96,0.0,1013.1,16093.4,8/10/2013 0:00
EWR,2013,10,8,0,16.7,13.3,80.34,250.0,2.57,2.96,0.0,1013.7,16093.4,8/10/2013 1:00
EWR,2013,10,8,1,16.1,12.8,80.78,290.0,3.6,4.14,0.0,1013.8,16093.4,8/10/2013 2:00
EWR,2013,10,8,2,16.1,11.7,75.14,290.0,2.57,2.96,0.0,1014.6,16093.4,8/10/2013 3:00
EWR,2013,10,8,3,15.6,10.6,72.13,290.0,3.09,3.55,0.0,1015.5,16093.4,8/10/2013 4:00
EWR,2013,10,8,4,15.0,9.4,69.17,250.0,2.06,2.37,0.0,1016.5,16093.4,8/10/2013 5:00
EWR,2013,10,8,5,13.9,8.9,71.81,260.0,1.54,1.78,0.0,1017.6,16093.4,8/10/2013 6:00
EWR,2013,10,8,6,13.3,8.3,71.7,260.0,1.54,1.78,0.0,1018.2,16093.4,8/10/2013 7:00
EWR,2013,10,8,7,12.8,8.3,74.08,240.0,1.54,1.78,0.0,1018.7,16093.4,8/10/2013 8:00
EWR,2013,10,8,8,12.2,8.3,77.06,260.0,2.57,2.96,0.0,1019.7,16093.4,8/10/2013 9:00
EWR,2013,10,8,9,12.2,7.8,74.48,0.0,0.0,0.0,0.0,1020.4,16093.4,8/10/2013 10:00
EWR,2013,10,8,10,12.2,6.7,69.08,330.0,3.6,4.14,0.0,1021.3,16093.4,8/10/2013 11:00
EWR,2013,10,8,11,12.8,6.7,66.41,340.0,4.63,5.33,0.0,1022.2,16093.4,8/10/2013 12:00
EWR,2013,10,8,12,15.0,6.7,57.57,350.0,5.66,6.51,0.0,1023.6,16093.4,8/10/2013 13:00
EWR,2013,10,8,13,16.1,6.1,51.48,350.0,5.14,5.92,0.0,1024.2,16093.4,8/10/2013 14:00
EWR,2013,10,8,14,17.2,5.6,46.37,330.0,4.12,4.74,0.0,1024.2,16093.4,8/10/2013 15:00
EWR,2013,10,8,15,17.8,5.6,44.64,350.0,5.14,5.92,0.0,1024.3,16093.4,8/10/2013 16:00
EWR,2013,10,8,16,18.9,5.6,41.67,360.0,3.6,4.14,0.0,1023.9,16093.4,8/10/2013 17:00
EWR,2013,10,8,17,19.4,5.6,40.39,20.0,4.63,5.33,0.0,1023.2,16093.4,8/10/2013 18:00
EWR,2013,10,8,18,20.6,5.0,35.96,360.0,4.12,4.74,0.0,1023.6,16093.4,8/10/2013 19:00
EWR,2013,10,8,19,20.0,3.9,34.55,360.0,5.66,6.51,0.0,1023.7,16093.4,8/10/2013 20:00
EWR,2013,10,8,20,18.9,4.4,38.32,10.0,6.17,7.1,0.0,1023.6,16093.4,8/10/2013 21:00
EWR,2013,10,8,21,17.8,6.1,46.22,30.0,4.63,5.33,0.0,1024.4,16093.4,8/10/2013 22:00
EWR,2013,10,8,22,17.2,5.6,46.37,40.0,3.6,4.14,0.0,1025.1,16093.4,8/10/2013 23:00
EWR,2013,10,8,23,15.6,6.7,55.39,30.0,3.09,3.55,0.0,1025.3,16093.4,9/10/2013 0:00
EWR,2013,10,9,0,15.6,6.7,55.39,20.0,4.12,4.74,0.0,1025.9,16093.4,9/10/2013 1:00
EWR,2013,10,9,1,15.0,6.7,57.57,30.0,4.12,4.74,0.0,1026.4,16093.4,9/10/2013 2:00
EWR,2013,10,9,2,13.9,7.2,63.97,20.0,4.63,5.33,0.0,1026.9,16093.4,9/10/2013 3:00
EWR,2013,10,9,3,13.3,7.2,66.52,20.0,4.12,4.74,0.0,1027.0,16093.4,9/10/2013 4:00
EWR,2013,10,9,4,12.8,7.2,68.73,10.0,5.14,5.92,0.0,1026.8,16093.4,9/10/2013 5:00
EWR,2013,10,9,5,12.2,7.2,71.49,20.0,3.6,4.14,0.0,1027.2,16093.4,9/10/2013 6:00
EWR,2013,10,9,6,11.7,6.7,71.4,20.0,3.6,4.14,0.0,1027.2,16093.4,9/10/2013 7:00
EWR,2013,10,9,7,11.7,6.1,68.5,20.0,3.6,4.14,0.0,1027.2,16093.4,9/10/2013 8:00
EWR,2013,10,9,8,11.7,5.0,63.47,20.0,4.63,5.33,0.0,1027.2,16093.4,9/10/2013 9:00
EWR,2013,10,9,9,10.6,4.4,65.48,20.0,4.63,5.33,0.0,1027.5,16093.4,9/10/2013 10:00
